timestamp,label
18636477,degraded
18636478,degraded
18636479,degraded
18636480,degraded
18636481,degraded
18636482,degraded
18636483,degraded
18636484,degraded
18636485,degraded
18636486,degraded
18636487,degraded
18636488,degraded
18636489,degraded
18636490,degraded
18636491,degraded
18636492,degraded
18636493,degraded
18636494,degraded
18636495,degraded
18636496,degraded
18636497,degraded
18636498,degraded
18636499,degraded
18636500,degraded
18636501,degraded
18636502,degraded
18636503,degraded
18636504,degraded
18636505,degraded
18636506,degraded
18636507,degraded
18636508,degraded
18636509,degraded
18636510,degraded
18636511,degraded
18636512,degraded
18636513,degraded
18636514,degraded
18636515,degraded
18636516,degraded
18636517,degraded
18636518,degraded
18636519,degraded
18636520,degraded
18636521,degraded
18636522,degraded
18636523,degraded
18636524,degraded
18636525,degraded
18636526,degraded
18636527,degraded
18636528,degraded
18636529,degraded
18636530,degraded
18636531,degraded
18636532,degraded
18636533,degraded
18636534,degraded
18636535,degraded
18636536,degraded
18636537,degraded
18636538,degraded
18636539,degraded
18636540,degraded
18636541,degraded
18636542,degraded
18636543,degraded
18636544,degraded
18636545,degraded
18636546,degraded
18636547,degraded
18636548,degraded
18636549,degraded
18636550,degraded
18636551,degraded
18636552,degraded
18636553,degraded
18636554,degraded
18636555,degraded
18636556,degraded
18636557,degraded
18636558,degraded
18636559,degraded
18636560,degraded
18636561,degraded
18636562,degraded
18636563,degraded
18636564,degraded
18636565,degraded
18636566,degraded
18636567,degraded
18636568,degraded
18636569,degraded
18636570,degraded
18636571,degraded
18636572,degraded
18636573,degraded
18636574,degraded
18636575,degraded
18636576,degraded
18636577,degraded
18636578,degraded
18636579,degraded
18636580,degraded
18636581,degraded
18636582,degraded
18636583,degraded
18636584,degraded
18636585,degraded
18636586,degraded
18636587,degraded
18636588,degraded
18636589,degraded
18636590,degraded
18636591,degraded
18636592,degraded
18636593,degraded
18636594,degraded
18636595,degraded
18636596,degraded
18636597,degraded
18636598,degraded
18636599,degraded
18636600,degraded
18636601,degraded
18636602,degraded
18636603,degraded
18636604,degraded
18636605,degraded
18636606,degraded
18636607,degraded
18636608,degraded
18636609,degraded
18636610,degraded
18636611,degraded
18636612,degraded
18636613,degraded
18636614,degraded
18636615,degraded
18636616,degraded
18636617,degraded
18636618,degraded
18636619,degraded
18636620,degraded
18636621,degraded
18636622,degraded
18636623,degraded
18636624,degraded
18636625,degraded
18636626,degraded
18636627,degraded
18636628,degraded
18636629,degraded
18636630,degraded
18636631,degraded
18636632,degraded
18636633,degraded
18636634,degraded
18636635,degraded
18636636,degraded
18636637,degraded
18636638,degraded
18636639,degraded
18636640,degraded
18636641,degraded
18636642,degraded
18636643,degraded
18636644,degraded
18636645,degraded
18636646,degraded
18636647,degraded
18636648,degraded
18636649,degraded
18636650,degraded
18636651,degraded
18636652,degraded
18636653,degraded
18636654,degraded
18636655,degraded
18636656,degraded
18636657,degraded
18636658,degraded
18636659,degraded
18636660,degraded
18636661,degraded
18636662,degraded
18636663,degraded
18636664,degraded
18636665,degraded
18636666,degraded
18636667,degraded
18636668,degraded
18636669,degraded
18636670,degraded
18636671,degraded
18636672,degraded
18636673,degraded
18636674,degraded
18636675,degraded
18636676,degraded
18636677,degraded
18636678,degraded
18636679,degraded
18636680,degraded
18636681,degraded
18636682,degraded
18636683,degraded
18636684,degraded
18636685,degraded
18636686,degraded
18636687,degraded
18636688,degraded
18636689,degraded
18636690,degraded
18636691,degraded
18636692,degraded
18636693,degraded
18636694,degraded
18636695,degraded
18636696,degraded
18636697,degraded
18636698,degraded
18636699,degraded
18636700,degraded
18636701,degraded
18636702,degraded
18636703,degraded
18636704,degraded
18636705,degraded
18636706,degraded
18636707,degraded
18636708,degraded
18636709,degraded
18636710,degraded
18636711,degraded
18636712,degraded
18636713,degraded
18636714,degraded
18636715,degraded
18636716,degraded
18636717,degraded
18636718,degraded
18636719,degraded
18636720,degraded
18636721,degraded
18636722,degraded
18636723,degraded
18636724,degraded
18636725,degraded
18636726,degraded
18636727,degraded
18636728,degraded
18636729,degraded
18636730,degraded
18636731,degraded
18636732,degraded
18636733,degraded
18636734,degraded
18636735,degraded
18636736,degraded
18636737,degraded
18636738,degraded
18636739,degraded
18636740,degraded
18636741,degraded
18636742,degraded
18636743,degraded
18636744,degraded
18636745,degraded
18636746,degraded
18636747,degraded
18636748,degraded
18636749,degraded
18636750,degraded
18636751,degraded
18636752,degraded
18636753,degraded
18636754,degraded
18636755,degraded
18636756,degraded
18636757,degraded
18636758,degraded
18636759,degraded
18636760,degraded
18636761,degraded
18636762,degraded
18636763,degraded
18636764,degraded
18636765,degraded
18636766,degraded
18636767,degraded
18636768,degraded
18636769,degraded
18636770,degraded
18636771,degraded
18636772,degraded
18636773,degraded
18636774,degraded
18636775,degraded
18636776,degraded
18636777,degraded
18636778,degraded
18636779,degraded
18636780,degraded
18636781,degraded
18636782,degraded
18636783,degraded
18636784,degraded
18636785,degraded
18636786,degraded
18636787,degraded
18636788,degraded
18636789,degraded
18636790,degraded
18636791,degraded
18636792,degraded
18636793,degraded
18636794,degraded
18636795,degraded
18636796,degraded
18636797,degraded
18636798,degraded
18636799,degraded
18636800,degraded
18636801,degraded
18636802,degraded
18636803,degraded
18636804,degraded
18636805,degraded
18636806,degraded
18636807,degraded
18636808,degraded
18636809,degraded
18636810,degraded
18636811,degraded
18636812,degraded
18636813,degraded
18636814,degraded
18636815,degraded
18636816,degraded
18636817,degraded
18636818,degraded
18636819,degraded
18636820,degraded
18636821,degraded
18636822,degraded
18636823,degraded
18636824,degraded
18636825,degraded
18636826,degraded
18636827,degraded
18636828,degraded
18636829,degraded
18636830,degraded
18636831,degraded
18636832,degraded
18636833,degraded
18636834,degraded
18636835,degraded
18636836,degraded
18636837,degraded
18636838,degraded
18636839,degraded
18636840,degraded
18636841,degraded
18636842,degraded
18636843,degraded
18636844,degraded
18636845,degraded
18636846,degraded
18636847,degraded
18636848,degraded
18636849,degraded
18636850,degraded
18636851,degraded
18636852,degraded
18636853,degraded
18636854,degraded
18636855,degraded
18636856,degraded
18636857,degraded
18636858,degraded
18636859,degraded
18636860,degraded
18636861,degraded
18636862,degraded
18636863,degraded
18636864,degraded
18636865,degraded
18636866,degraded
18636867,degraded
18636868,degraded
18636869,degraded
18636870,degraded
18636871,degraded
18636872,degraded
18636873,degraded
18636874,degraded
18636875,degraded
18636876,degraded
18636877,degraded
18636878,degraded
18636879,degraded
18636880,degraded
18636881,degraded
18636882,degraded
18636883,degraded
18636884,degraded
18636885,degraded
18636886,degraded
18636887,degraded
18636888,degraded
18636889,degraded
18636890,degraded
18636891,degraded
18636892,degraded
18636893,degraded
18636894,degraded
18636895,degraded
18636896,degraded
18636897,degraded
18636898,degraded
18636899,degraded
18636900,degraded
18636901,degraded
18636902,degraded
18636903,degraded
18636904,degraded
18636905,degraded
18636906,degraded
18636907,degraded
18636908,degraded
18636909,degraded
18636910,degraded
18636911,degraded
18636912,degraded
18636913,degraded
18636914,degraded
18636915,degraded
18636916,degraded
18636917,degraded
18636918,degraded
18636919,degraded
18636920,degraded
18636921,degraded
18636922,degraded
18636923,degraded
18636924,degraded
18636925,degraded
18636926,degraded
18636927,degraded
18636928,degraded
18636929,degraded
18636930,degraded
18636931,degraded
18636932,degraded
18636933,degraded
18636934,degraded
18636935,degraded
18636936,degraded
18636937,degraded
18636938,degraded
18636939,degraded
18636940,degraded
18636941,degraded
18636942,degraded
18636943,degraded
18636944,degraded
18636945,degraded
18636946,degraded
18636947,degraded
18636948,degraded
18636949,degraded
18636950,degraded
18636951,degraded
18636952,degraded
18636953,degraded
18636954,degraded
18636955,degraded
18636956,degraded
18636957,degraded
18636958,degraded
18636959,degraded
18636960,degraded
18636961,degraded
18636962,degraded
18636963,degraded
18636964,degraded
18636965,degraded
18636966,degraded
18636967,degraded
18636968,degraded
18636969,degraded
18636970,degraded
18636971,degraded
18636972,degraded
18636973,degraded
18636974,degraded
18636975,degraded
18636976,degraded
18636977,degraded
18636978,degraded
18636979,degraded
18636980,degraded
18636981,degraded
18636982,degraded
18636983,degraded
18636984,degraded
18636985,degraded
18636986,degraded
18636987,degraded
18636988,degraded
18636989,degraded
18636990,degraded
18636991,degraded
18636992,degraded
18636993,degraded
18636994,degraded
18636995,degraded
18636996,degraded
18636997,degraded
18636998,degraded
18636999,degraded
18637000,degraded
18637001,degraded
18637002,degraded
18637003,degraded
18637004,degraded
18637005,degraded
18637006,degraded
18637007,degraded
18637008,degraded
18637009,degraded
18637010,degraded
18637011,degraded
18637012,degraded
18637013,degraded
18637014,degraded
18637015,degraded
18637016,degraded
18637017,degraded
18637018,degraded
18637019,degraded
18637020,degraded
18637021,degraded
18637022,degraded
18637023,degraded
18637024,degraded
18637025,degraded
18637026,degraded
18637027,degraded
18637028,degraded
18637029,degraded
18637030,degraded
18637031,degraded
18637032,degraded
18637033,degraded
18637034,degraded
18637035,degraded
18637036,degraded
18637037,degraded
18637038,degraded
18637039,degraded
18637040,degraded
18637041,degraded
18637042,degraded
18637043,degraded
18637044,degraded
18637045,degraded
18637046,degraded
18637047,degraded
18637048,degraded
18637049,degraded
18637050,degraded
18637051,degraded
18637052,degraded
18637053,degraded
18637054,degraded
18637055,degraded
18637056,degraded
18637057,degraded
18637058,degraded
18637059,degraded
18637060,degraded
18637061,degraded
18637062,degraded
18637063,degraded
18637064,degraded
18637065,degraded
18637066,degraded
18637067,degraded
18637068,degraded
18637069,degraded
18637070,degraded
18637071,degraded
18637072,degraded
18637073,degraded
18637074,degraded
18637075,degraded
18637076,degraded
18637077,degraded
18637078,degraded
18637079,degraded
18637080,degraded
18637081,degraded
18637082,degraded
18637083,degraded
18637084,degraded
18637085,degraded
18637086,degraded
18637087,degraded
18637088,degraded
18637089,degraded
18637090,degraded
18637091,degraded
18637092,degraded
18637093,degraded
18637094,degraded
18637095,degraded
18637096,degraded
18637097,degraded
18637098,degraded
18637099,degraded
18637100,degraded
18637101,degraded
18637102,degraded
18637103,degraded
18637104,degraded
18637105,degraded
18637106,degraded
18637107,degraded
18637108,degraded
18637109,degraded
18637110,degraded
18637111,degraded
18637112,degraded
18637113,degraded
18637114,degraded
18637115,degraded
18637116,degraded
18637117,degraded
18637118,degraded
18637119,degraded
18637120,degraded
18637121,degraded
18637122,degraded
18637123,degraded
18637124,degraded
18637125,degraded
18637126,degraded
18637127,degraded
18637128,degraded
18637129,degraded
18637130,degraded
18637131,degraded
18637132,degraded
18637133,degraded
18637134,degraded
18637135,degraded
18637136,degraded
18637137,degraded
18637138,degraded
18637139,degraded
18637140,degraded
18637141,degraded
18637142,degraded
18637143,degraded
18637144,degraded
18637145,degraded
18637146,degraded
18637147,degraded
18637148,degraded
18637149,degraded
18637150,degraded
18637151,degraded
18637152,degraded
18637153,degraded
18637154,degraded
18637155,degraded
18637156,degraded
18637157,degraded
18637158,degraded
18637159,degraded
18637160,degraded
18637161,degraded
18637162,degraded
18637163,degraded
18637164,degraded
18637165,degraded
18637166,degraded
18637167,degraded
18637168,degraded
18637169,degraded
18637170,degraded
18637171,degraded
18637172,degraded
18637173,degraded
18637174,degraded
18637175,degraded
18637176,degraded
18637177,degraded
18637178,degraded
18637179,degraded
18637180,degraded
18637181,degraded
18637182,degraded
18637183,degraded
18637184,degraded
18637185,degraded
18637186,degraded
18637187,degraded
18637188,degraded
18637189,degraded
18637190,degraded
18637191,degraded
18637192,degraded
18637193,degraded
18637194,degraded
18637195,degraded
18637196,degraded
18637197,degraded
18637198,degraded
18637199,degraded
18637200,degraded
18637201,degraded
18637202,degraded
18637203,degraded
18637204,degraded
18637205,degraded
18637206,degraded
18637207,degraded
18637208,degraded
18637209,degraded
18637210,degraded
18637211,degraded
18637212,degraded
18637213,degraded
18637214,degraded
18637215,degraded
18637216,degraded
18637217,degraded
18637218,degraded
18637219,degraded
18637220,degraded
18637221,degraded
18637222,degraded
18637223,degraded
18637224,degraded
18637225,degraded
18637226,degraded
18637227,degraded
18637228,degraded
18637229,degraded
18637230,degraded
18637231,degraded
18637232,degraded
18637233,degraded
18637234,degraded
18637235,degraded
18637236,degraded
18637237,degraded
18637238,degraded
18637239,degraded
18637240,degraded
18637241,degraded
18637242,degraded
18637243,degraded
18637244,degraded
18637245,degraded
18637246,degraded
18637247,degraded
18637248,degraded
18637249,degraded
18637250,degraded
18637251,degraded
18637252,degraded
18637253,degraded
18637254,degraded
18637255,degraded
18637256,degraded
18637257,degraded
18637258,degraded
18637259,degraded
18637260,degraded
18637261,degraded
18637262,degraded
18637263,degraded
18637264,degraded
18637265,degraded
18637266,degraded
18637267,degraded
18637268,degraded
18637269,degraded
18637270,degraded
18637271,degraded
18637272,degraded
18637273,degraded
18637274,degraded
18637275,degraded
18637276,degraded
18637277,degraded
18637278,degraded
18637279,degraded
18637280,degraded
18637281,degraded
18637282,degraded
18637283,degraded
18637284,degraded
18637285,degraded
18637286,degraded
18637287,degraded
18637288,degraded
18637289,degraded
18637290,degraded
18637291,degraded
18637292,degraded
18637293,degraded
18637294,degraded
18637295,degraded
18637296,degraded
18637297,degraded
18637298,degraded
18637299,degraded
18637300,degraded
18637301,degraded
18637302,degraded
18637303,degraded
18637304,degraded
18637305,degraded
18637306,degraded
18637307,degraded
18637308,degraded
18637309,degraded
18637310,degraded
18637311,degraded
18637312,degraded
18637313,degraded
18637314,degraded
18637315,degraded
18637316,degraded
18637317,degraded
18637318,degraded
18637319,degraded
18637320,degraded
18637321,degraded
18637322,degraded
18637323,degraded
18637324,degraded
18637325,degraded
18637326,degraded
18637327,degraded
18637328,degraded
18637329,degraded
18637330,degraded
18637331,degraded
18637332,degraded
18637333,degraded
18637334,degraded
18637335,degraded
18637336,degraded
18637337,degraded
18637338,degraded
18637339,degraded
18637340,degraded
18637341,degraded
18637342,degraded
18637343,degraded
18637344,degraded
18637345,degraded
18637346,degraded
18637347,degraded
18637348,degraded
18637349,degraded
18637350,degraded
18637351,degraded
18637352,degraded
18637353,degraded
18637354,degraded
18637355,degraded
18637356,degraded
18637357,degraded
18637358,degraded
18637359,degraded
18637360,degraded
18637361,degraded
18637362,degraded
18637363,degraded
18637364,degraded
18637365,degraded
18637366,degraded
18637367,degraded
18637368,degraded
18637369,degraded
18637370,degraded
18637371,degraded
18637372,degraded
18637373,degraded
18637374,degraded
18637375,degraded
18637376,degraded
18637377,degraded
18637378,degraded
18637379,degraded
18637380,degraded
18637381,degraded
18637382,degraded
18637383,degraded
18637384,degraded
18637385,degraded
18637386,degraded
18637387,degraded
18637388,degraded
18637389,degraded
18637390,degraded
18637391,degraded
18637392,degraded
18637393,degraded
18637394,degraded
18637395,degraded
18637396,degraded
18637397,degraded
18637398,degraded
18637399,degraded
18637400,degraded
18637401,degraded
18637402,degraded
18637403,degraded
18637404,degraded
18637405,degraded
18637406,degraded
18637407,degraded
18637408,degraded
18637409,degraded
18637410,degraded
18637411,degraded
18637412,degraded
18637413,degraded
18637414,degraded
18637415,degraded
18637416,degraded
18637417,degraded
18637418,degraded
18637419,degraded
18637420,degraded
18637421,degraded
18637422,degraded
18637423,degraded
18637424,degraded
18637425,degraded
18637426,degraded
18637427,degraded
18637428,degraded
18637429,degraded
18637430,degraded
18637431,degraded
18637432,degraded
18637433,degraded
18637434,degraded
18637435,degraded
18637436,degraded
18637437,degraded
18637438,degraded
18637439,degraded
18637440,degraded
18637441,degraded
18637442,degraded
18637443,degraded
18637444,degraded
18637445,degraded
18637446,degraded
18637447,degraded
18637448,degraded
18637449,degraded
18637450,degraded
18637451,degraded
18637452,degraded
18637453,degraded
18637454,degraded
18637455,degraded
18637456,degraded
18637457,degraded
18637458,degraded
18637459,degraded
18637460,degraded
18637461,degraded
18637462,degraded
18637463,degraded
18637464,degraded
18637465,degraded
18637466,degraded
18637467,degraded
18637468,degraded
18637469,degraded
18637470,degraded
18637471,degraded
18637472,degraded
18637473,degraded
18637474,degraded
18637475,degraded
18637476,degraded
18637477,degraded
18637478,degraded
18637479,degraded
18637480,degraded
18637481,degraded
18637482,degraded
18637483,degraded
18637484,degraded
18637485,degraded
18637486,degraded
18637487,degraded
18637488,degraded
18637489,degraded
18637490,degraded
18637491,degraded
18637492,degraded
18637493,degraded
18637494,degraded
18637495,degraded
18637496,degraded
18637497,degraded
18637498,degraded
18637499,degraded
18637500,degraded
18637501,degraded
18637502,degraded
18637503,degraded
18637504,degraded
18637505,degraded
18637506,degraded
18637507,degraded
18637508,degraded
18637509,degraded
18637510,degraded
18637511,degraded
18637512,degraded
18637513,degraded
18637514,degraded
18637515,degraded
18637516,degraded
18637517,degraded
18637518,degraded
18637519,degraded
18637520,degraded
18637521,degraded
18637522,degraded
18637523,degraded
18637524,degraded
18637525,degraded
18637526,degraded
18637527,degraded
18637528,degraded
18637529,degraded
18637530,degraded
18637531,degraded
18637532,degraded
18637533,degraded
18637534,degraded
18637535,degraded
18637536,degraded
18637537,degraded
18637538,degraded
18637539,degraded
18637540,degraded
18637541,degraded
18637542,degraded
18637543,degraded
18637544,degraded
18637545,degraded
18637546,degraded
18637547,degraded
18637548,degraded
18637549,degraded
18637550,degraded
18637551,degraded
18637552,degraded
18637553,degraded
18637554,degraded
18637555,degraded
18637556,degraded
18637557,degraded
18637558,degraded
18637559,degraded
18637560,degraded
18637561,degraded
18637562,degraded
18637563,degraded
18637564,degraded
18637565,degraded
18637566,degraded
18637567,degraded
18637568,degraded
18637569,degraded
18637570,degraded
18637571,degraded
18637572,degraded
18637573,degraded
18637574,degraded
18637575,degraded
18637576,degraded
18637577,degraded
18637578,degraded
18637579,degraded
18637580,degraded
18637581,degraded
18637582,degraded
18637583,degraded
18637584,degraded
18637585,degraded
18637586,degraded
18637587,degraded
18637588,degraded
18637589,degraded
18637590,degraded
18637591,degraded
18637592,degraded
18637593,degraded
18637594,degraded
18637595,degraded
18637596,degraded
18637597,degraded
18637598,degraded
18637599,degraded
18637600,degraded
18637601,degraded
18637602,degraded
18637603,degraded
18637604,degraded
18637605,degraded
18637606,degraded
18637607,degraded
18637608,degraded
18637609,degraded
18637610,degraded
18637611,degraded
18637612,degraded
18637613,degraded
18637614,degraded
18637615,degraded
18637616,degraded
18637617,degraded
18637618,degraded
18637619,degraded
18637620,degraded
18637621,degraded
18637622,degraded
18637623,degraded
18637624,degraded
18637625,degraded
18637626,degraded
18637627,degraded
18637628,degraded
18637629,degraded
18637630,degraded
18637631,degraded
18637632,degraded
18637633,degraded
18637634,degraded
18637635,degraded
18637636,degraded
18637637,degraded
18637638,degraded
18637639,degraded
18637640,degraded
18637641,degraded
18637642,degraded
18637643,degraded
18637644,degraded
18637645,degraded
18637646,degraded
18637647,degraded
18637648,degraded
18637649,degraded
18637650,degraded
18637651,degraded
18637652,degraded
18637653,degraded
18637654,degraded
18637655,degraded
18637656,degraded
18637657,degraded
18637658,degraded
18637659,degraded
18637660,degraded
18637661,degraded
18637662,degraded
18637663,degraded
18637664,degraded
18637665,degraded
18637666,degraded
18637667,degraded
18637668,degraded
18637669,degraded
18637670,degraded
18637671,degraded
18637672,degraded
18637673,degraded
18637674,degraded
18637675,degraded
18637676,degraded
18637677,degraded
18637678,degraded
18637679,degraded
18637680,degraded
18637681,degraded
18637682,degraded
18637683,degraded
18637684,degraded
18637685,degraded
18637686,degraded
18637687,degraded
18637688,degraded
18637689,degraded
18637690,degraded
18637691,degraded
18637692,degraded
18637693,degraded
18637694,degraded
18637695,degraded
18637696,degraded
18637697,degraded
18637698,degraded
18637699,degraded
18637700,degraded
18637701,degraded
18637702,degraded
18637703,degraded
18637704,degraded
18637705,degraded
18637706,degraded
18637707,degraded
18637708,degraded
18637709,degraded
18637710,degraded
18637711,degraded
18637712,degraded
18637713,degraded
18637714,degraded
18637715,degraded
18637716,degraded
18637717,degraded
18637718,degraded
18637719,degraded
18637720,degraded
18637721,degraded
18637722,degraded
18637723,degraded
18637724,degraded
18637725,degraded
18637726,degraded
18637727,degraded
18637728,degraded
18637729,degraded
18637730,degraded
18637731,degraded
18637732,degraded
18637733,degraded
18637734,degraded
18637735,degraded
18637736,degraded
18637737,degraded
18637738,degraded
18637739,degraded
18637740,degraded
18637741,degraded
18637742,degraded
18637743,degraded
18637744,degraded
18637745,degraded
18637746,degraded
18637747,degraded
18637748,degraded
18637749,degraded
18637750,degraded
18637751,degraded
18637752,degraded
18637753,degraded
18637754,degraded
18637755,degraded
18637756,degraded
18637757,degraded
18637758,degraded
18637759,degraded
18637760,degraded
18637761,degraded
18637762,degraded
18637763,degraded
18637764,degraded
18637765,degraded
18637766,degraded
18637767,degraded
18637768,degraded
18637769,degraded
18637770,degraded
18637771,degraded
18637772,degraded
18637773,degraded
18637774,degraded
18637775,degraded
18637776,degraded
18637777,degraded
18637778,degraded
18637779,degraded
18637780,degraded
18637781,degraded
18637782,degraded
18637783,degraded
18637784,degraded
18637785,degraded
18637786,degraded
18637787,degraded
18637788,degraded
18637789,degraded
18637790,degraded
18637791,degraded
18637792,degraded
18637793,degraded
18637794,degraded
18637795,degraded
18637796,degraded
18637797,degraded
18637798,degraded
18637799,degraded
18637800,degraded
18637801,degraded
18637802,degraded
18637803,degraded
18637804,degraded
18637805,degraded
18637806,degraded
18637807,degraded
18637808,degraded
18637809,degraded
18637810,degraded
18637811,degraded
18637812,degraded
18637813,degraded
18637814,degraded
18637815,degraded
18637816,degraded
18637817,degraded
18637818,degraded
18637819,degraded
18637820,degraded
18637821,degraded
18637822,degraded
18637823,degraded
18637824,degraded
18637825,degraded
18637826,degraded
18637827,degraded
18637828,degraded
18637829,degraded
18637830,degraded
18637831,degraded
18637832,degraded
18637833,degraded
18637834,degraded
18637835,degraded
18637836,degraded
18637837,degraded
18637838,degraded
18637839,degraded
18637840,degraded
18637841,degraded
18637842,degraded
18637843,degraded
18637844,degraded
18637845,degraded
18637846,degraded
18637847,degraded
18637848,degraded
18637849,degraded
18637850,degraded
18637851,degraded
18637852,degraded
18637853,degraded
18637854,degraded
18637855,degraded
18637856,degraded
18637857,degraded
18637858,degraded
18637859,degraded
18637860,degraded
18637861,degraded
18637862,degraded
18637863,degraded
18637864,degraded
18637865,degraded
18637866,degraded
18637867,degraded
18637868,degraded
18637869,degraded
18637870,degraded
18637871,degraded
18637872,degraded
18637873,degraded
18637874,degraded
18637875,degraded
18637876,degraded
18637877,degraded
18637878,degraded
18637879,degraded
18637880,degraded
18637881,degraded
18637882,degraded
18637883,degraded
18637884,degraded
18637885,degraded
18637886,degraded
18637887,degraded
18637888,degraded
18637889,degraded
18637890,degraded
18637891,degraded
18637892,degraded
18637893,degraded
18637894,degraded
18637895,degraded
18637896,degraded
18637897,degraded
18637898,degraded
18637899,degraded
18637900,degraded
18637901,degraded
18637902,degraded
18637903,degraded
18637904,degraded
18637905,degraded
18637906,degraded
18637907,degraded
18637908,degraded
18637909,degraded
18637910,degraded
18637911,degraded
18637912,degraded
18637913,degraded
18637914,degraded
18637915,degraded
18637916,degraded
18637917,degraded
18637918,degraded
18637919,degraded
18637920,degraded
18637921,degraded
18637922,degraded
18637923,degraded
18637924,degraded
18637925,degraded
18637926,degraded
18637927,degraded
18637928,degraded
18637929,degraded
18637930,degraded
18637931,degraded
18637932,degraded
18637933,degraded
18637934,degraded
18637935,degraded
18637936,degraded
18637937,degraded
18637938,degraded
18637939,degraded
18637940,degraded
18637941,degraded
18637942,degraded
18637943,degraded
18637944,degraded
18637945,degraded
18637946,degraded
18637947,degraded
18637948,degraded
18637949,degraded
18637950,degraded
18637951,degraded
18637952,degraded
18637953,degraded
18637954,degraded
18637955,degraded
18637956,degraded
18637957,degraded
18637958,degraded
18637959,degraded
18637960,degraded
18637961,degraded
18637962,degraded
18637963,degraded
18637964,degraded
18637965,degraded
18637966,degraded
18637967,degraded
18637968,degraded
18637969,degraded
18637970,degraded
18637971,degraded
18637972,degraded
18637973,degraded
18637974,degraded
18637975,degraded
18637976,degraded
18637977,degraded
18637978,degraded
18637979,degraded
18637980,degraded
18637981,degraded
18637982,degraded
18637983,degraded
18637984,degraded
18637985,degraded
18637986,degraded
18637987,degraded
18637988,degraded
18637989,degraded
18637990,degraded
18637991,degraded
18637992,degraded
18637993,degraded
18637994,degraded
18637995,degraded
18637996,degraded
18637997,degraded
18637998,degraded
18637999,degraded
18638000,degraded
18638001,degraded
18638002,degraded
18638003,degraded
18638004,degraded
18638005,degraded
18638006,degraded
18638007,degraded
18638008,degraded
18638009,degraded
18638010,degraded
18638011,degraded
18638012,degraded
18638013,degraded
18638014,degraded
18638015,degraded
18638016,degraded
18638017,degraded
18638018,degraded
18638019,degraded
18638020,degraded
18638021,degraded
18638022,degraded
18638023,degraded
18638024,degraded
18638025,degraded
18638026,degraded
18638027,degraded
18638028,degraded
18638029,degraded
18638030,degraded
18638031,degraded
18638032,degraded
18638033,degraded
18638034,degraded
18638035,degraded
18638036,degraded
18638037,degraded
18638038,degraded
18638039,degraded
18638040,degraded
18638041,degraded
18638042,degraded
18638043,degraded
18638044,degraded
18638045,degraded
18638046,degraded
18638047,degraded
18638048,degraded
18638049,degraded
18638050,degraded
18638051,degraded
18638052,degraded
18638053,degraded
18638054,degraded
18638055,degraded
18638056,degraded
18638057,degraded
18638058,degraded
18638059,degraded
18638060,degraded
18638061,degraded
18638062,degraded
18638063,degraded
18638064,degraded
18638065,degraded
18638066,degraded
18638067,degraded
18638068,degraded
18638069,degraded
18638070,degraded
18638071,degraded
18638072,degraded
18638073,degraded
18638074,degraded
18638075,degraded
18638076,degraded
18638077,degraded
18638078,degraded
18638079,degraded
18638080,degraded
18638081,degraded
18638082,degraded
18638083,degraded
18638084,degraded
18638085,degraded
18638086,degraded
18638087,degraded
18638088,degraded
18638089,degraded
18638090,degraded
18638091,degraded
18638092,degraded
18638093,degraded
18638094,degraded
18638095,degraded
18638096,degraded
18638097,degraded
18638098,degraded
18638099,degraded
18638100,degraded
18638101,degraded
18638102,degraded
18638103,degraded
18638104,degraded
18638105,degraded
18638106,degraded
18638107,degraded
18638108,degraded
18638109,degraded
18638110,degraded
18638111,degraded
18638112,degraded
18638113,degraded
18638114,degraded
18638115,degraded
18638116,degraded
18638117,degraded
18638118,degraded
18638119,degraded
18638120,degraded
18638121,degraded
18638122,degraded
18638123,degraded
18638124,degraded
18638125,degraded
18638126,degraded
18638127,degraded
18638128,degraded
18638129,degraded
18638130,degraded
18638131,degraded
18638132,degraded
18638133,degraded
18638134,degraded
18638135,degraded
18638136,degraded
18638137,degraded
18638138,degraded
18638139,degraded
18638140,degraded
18638141,degraded
18638142,degraded
18638143,degraded
18638144,degraded
18638145,degraded
18638146,degraded
18638147,degraded
18638148,degraded
18638149,degraded
18638150,degraded
18638151,degraded
18638152,degraded
18638153,degraded
18638154,degraded
18638155,degraded
18638156,degraded
18638157,degraded
18638158,degraded
18638159,degraded
18638160,degraded
18638161,degraded
18638162,degraded
18638163,degraded
18638164,degraded
18638165,degraded
18638166,degraded
18638167,degraded
18638168,degraded
18638169,degraded
18638170,degraded
18638171,degraded
18638172,degraded
18638173,degraded
18638174,degraded
18638175,degraded
18638176,degraded
18638177,degraded
18638178,degraded
18638179,degraded
18638180,degraded
18638181,degraded
18638182,degraded
18638183,degraded
18638184,degraded
18638185,degraded
18638186,degraded
18638187,degraded
18638188,degraded
18638189,degraded
18638190,degraded
18638191,degraded
18638192,degraded
18638193,degraded
18638194,degraded
18638195,degraded
18638196,degraded
18638197,degraded
18638198,degraded
18638199,degraded
18638200,degraded
18638201,degraded
18638202,degraded
18638203,degraded
18638204,degraded
18638205,degraded
18638206,degraded
18638207,degraded
18638208,degraded
18638209,degraded
18638210,degraded
18638211,degraded
18638212,degraded
18638213,degraded
18638214,degraded
18638215,degraded
18638216,degraded
18638217,degraded
18638218,degraded
18638219,degraded
18638220,degraded
18638221,degraded
18638222,degraded
18638223,degraded
18638224,degraded
18638225,degraded
